# QBO.highres.dat
#
# This file contains monthly mean zonal wind data at Singapore (48698), 1N/104E.
#
# Units: m/s
#
# year month      10      12      15      20      25      30      35      40      45      50      60      70      80      90
#
1987    01      -16.4   -30.0   -37.4   -32.6   -28.9   -26.0   -19.2   -8.6    -1.8    3.9     10.2    5.7     1.1     -3.4    
1987    02      -16.7   -33.6   -35.6   -30.7   -28.0   -26.6   -20.9   -11.3   -2.1    3.2     8.7     6.1     4.6     -2.9    
1987    03      -14.4   -32.5   -33.1   -31.1   -30.9   -27.1   -21.9   -17.1   -7.2    1.9     7.3     2.2     -3.7    0.3     
1987    04      -3.5    -12.5   -35.0   -32.8   -30.3   -27.0   -24.4   -23.6   -18.8   -7.4    5.1     -0.4    -6.3    -2.6    
1987    05      11.6    7.4     -4.5    -29.5   -28.9   -26.8   -28.3   -26.6   -24.8   -19.2   -1.2    -0.2    -1.5    -2.9    
1987    06      8.2     6.9     6.0     -1.1    -15.2   -24.7   -36.7   -27.3   -29.3   -23.1   -15.4   -7.4    -5.2    -6.3    
1987    07      4.5     7.9     10.8    9.3     2.1     -6.3    -17.9   -28.1   -31.1   -26.7   -20.4   -14.5   -10.8   -6.1    
1987    08      11.6    15.3    14.5    12.4    11.2    9.2     4.3     -1.4    -8.5    -22.4   -21.3   -14.8   -10.0   -13.5   
1987    09      14.0    16.2    14.5    14.5    16.5    13.8    13.1    9.1     4.8     -6.2    -20.9   -13.3   -9.0    -11.4   
1987    10      14.4    15.5    13.9    13.3    12.8    11.7    12.4    11.3    11.4    6.8     -1.8    -11.5   -11.0   -13.9   
1987    11      11.6    13.0    14.7    12.4    9.3     7.7     8.6     9.3     8.2     8.3     4.9     -3.7    -9.7    -8.7    
1987    12      14.5    14.1    10.6    8.6     5.8     5.7     7.0     7.8     7.6     6.6     6.2     -0.2    -2.7    -5.2    
#
1988    01      6.6     8.3     10.1    8.9     6.0     5.4     4.6     9.1     11.1    9.1     7.4     0.7     -6.5    -6.3    
1988    02      -4.3    -0.8    0.5     1.2     3.0     4.6     9.3     9.5     11.2    7.7     4.3     4.9     -0.4    -1.9    
1988    03      -8.9    -9.4    -15.8   -5.3    3.9     7.8     11.0    10.0    8.8     7.4     2.0     2.0     1.9     -6.5    
1988    04      -14.7   -18.6   -21.5   -15.0   1.4     7.0     9.6     9.4     9.4     6.8     4.9     1.9     -3.8    -7.0    
1988    05      -21.0   -25.0   -28.1   -25.8   -6.3    5.0     10.9    12.3    11.5    9.2     5.8     2.2     -3.3    -10.0   
1988    06      -24.3   -27.5   -27.4   -29.7   -20.4   -2.3    7.5     10.5    11.2    9.8     9.7     6.1     1.1     -3.7    
1988    07      -24.5   -29.5   -30.9   -32.2   -25.1   -10.2   3.2     9.6     10.4    10.5    10.0    6.0     3.4     -0.4    
1988    08      -31.2   -32.9   -37.2   -32.7   -22.4   -6.3    6.0     9.9     12.5    10.3    6.6     5.7     5.0     -2.0    
1988    09      -34.6   -38.7   -37.3   -33.4   -21.7   -5.0    6.2     9.4     13.0    10.4    8.4     5.3     0.7     -1.9    
1988    10      -34.1   -36.6   -37.1   -32.1   -23.1   -8.1    3.0     9.3     11.6    10.0    7.6     5.4     2.6     -2.4    
1988    11      -18.0   -32.5   -33.4   -30.6   -23.2   -10.1   0.4     11.0    10.9    10.6    8.2     5.8     2.5     -5.1    
1988    12      -12.2   -27.7   -33.5   -30.6   -24.8   -9.9    1.1     13.6    14.9    12.0    6.3     2.3     -1.9    -0.7    
#
1989    01      -24.4   -33.8   -35.3   -32.8   -26.1   -8.4    2.9     11.8    13.8    11.7    12.0    6.8     1.3     -5.9    
1989    02      -34.8   -34.0   -33.9   -31.0   -20.5   -4.0    6.0     10.9    12.6    10.2    8.4     3.7     -0.3    -8.5    
1989    03      -36.6   -37.4   -35.9   -30.3   -18.4   -3.8    5.9     12.4    13.6    11.7    10.1    4.1     1.5     -0.2    
1989    04      -37.8   -39.4   -35.3   -32.3   -28.6   -15.0   1.0     9.7     9.8     10.0    7.7     6.7     3.3     0.2     
1989    05      -32.9   -40.3   -34.7   -32.7   -30.9   -25.0   -15.4   -2.0    7.2     9.2     11.9    7.7     1.1     -4.2    
1989    06      -12.8   -30.5   -36.7   -33.8   -32.5   -28.1   -23.5   -17.2   -4.1    -0.3    6.2     5.8     1.8     1.6     
1989    07      -1.7    -8.7    -34.6   -36.3   -36.4   -30.6   -26.8   -23.1   -13.2   -3.6    6.6     4.2     2.3     -3.3    
1989    08      3.4     2.0     -9.1    -35.0   -32.4   -30.0   -28.1   -23.8   -14.5   -5.8    3.1     3.6     3.1     5.9     
1989    09      3.5     1.9     -7.6    -34.6   -31.6   -31.0   -29.8   -23.9   -19.7   -11.9   -1.3    4.1     7.3     1.3     
1989    10      8.4     5.3     1.2     -23.5   -31.1   -30.7   -29.1   -25.0   -22.4   -15.2   -3.7    0.3     3.0     1.1     
1989    11      15.7    12.1    7.3     -9.5    -29.7   -30.6   -26.4   -23.9   -21.9   -16.6   -8.8    -2.0    -1.9    -4.2    
1989    12      21.2    24.9    21.8    12.7    -14.7   -28.2   -28.5   -24.8   -24.4   -18.4   -8.3    0.3     0.7     -5.0    
#
1990    01      14.9    16.9    17.3    13.1    6.4     -4.2    -24.7   -29.2   -27.9   -21.4   -10.2   -1.4    -1.5    -4.4    
1990    02      15.7    18.0    19.2    14.6    7.9     -3.2    -14.9   -26.5   -27.3   -21.0   -11.8   -8.1    -7.1    -10.0   
1990    03      18.2    22.2    21.2    18.1    17.7    10.9    3.1     -8.1    -24.2   -22.1   -7.3    -3.1    -3.4    -11.6   
1990    04      15.4    15.9    18.1    16.6    15.2    12.4    9.8     4.9     -4.9    -14.2   -13.6   -8.1    -10.2   -4.3    
1990    05      6.4     11.4    12.0    13.6    16.0    12.4    9.8     8.5     8.7     2.2     -10.5   -10.9   -8.7    -9.2    
1990    06      4.8     9.3     13.0    17.2    18.5    15.2    15.4    12.2    14.5    11.8    4.3     -5.0    -10.1   -9.0    
1990    07      -0.2    2.9     8.2     11.8    15.8    13.1    12.3    9.4     9.9     8.6     6.0     1.2     -4.9    -3.4    
1990    08      -7.5    1.9     10.8    13.4    15.4    13.5    13.8    11.0    12.6    7.8     6.7     1.9     2.0     -1.3    
1990    09      -3.0    2.1     12.9    14.3    13.4    13.0    12.7    12.3    11.6    9.5     7.7     3.2     1.4     -1.3    
1990    10      -13.3   -1.6    10.3    13.9    11.9    10.9    10.4    11.6    9.8     7.0     9.5     6.0     1.1     1.3     
1990    11      -25.2   -15.7   1.4     11.0    11.0    11.0    13.4    13.2    13.5    10.4    9.5     7.6     2.8     0.2     
1990    12      -28.4   -24.6   -10.7   2.5     9.0     13.4    12.6    12.0    11.8    7.9     9.0     5.6     2.4     -0.8    
#
1991    01      -28.3   -25.7   -15.9   0.7     8.3     11.4    10.4    10.0    5.5     6.0     7.4     2.6     0.5     -6.0    
1991    02      -30.2   -28.2   -15.7   4.4     11.3    12.7    13.7    10.6    9.8     10.6    12.0    6.3     1.7     -0.8    
1991    03      -31.5   -27.7   -19.3   1.0     10.3    10.5    10.7    7.2     5.1     5.0     5.4     5.2     4.1     -0.3    
1991    04      -31.2   -26.5   -24.0   -18.2   -2.6    9.2     13.2    10.1    6.2     7.0     6.6     5.7     6.9     1.2     
1991    05      -30.5   -27.2   -26.0   -25.6   -21.4   -6.7    3.5     6.7     8.7     9.0     11.3    7.9     3.5     -1.8    
1991    06      -31.8   -27.5   -30.0   -28.6   -27.6   -20.9   -16.4   -2.4    1.7     3.5     8.4     7.1     7.9     1.4     
1991    07      -34.7   -36.1   -31.0   -29.3   -27.0   -25.0   -18.9   -10.0   -7.8    -2.1    4.9     5.2     6.6     5.7     
1991    08      -33.2   -29.4   -29.3   -28.7   -29.8   -23.1   -19.8   -12.8   -8.6    -3.0    2.4     2.4     -1.6    -5.3    
1991    09      -29.2   -29.8   -27.8   -28.8   -26.5   -21.5   -17.5   -13.4   -6.0    -1.6    2.1     3.4     -0.6    -5.6    
1991    10      -16.9   -29.4   -28.8   -26.9   -25.0   -22.2   -20.4   -12.1   -3.4    -0.8    1.7     3.8     6.3     3.5     
1991    11      9.1     1.4     -23.5   -27.5   -24.2   -24.2   -20.2   -14.8   -5.0    -1.2    4.4     2.7     0.8     -3.1    
1991    12      20.9    9.9     -4.0    -26.8   -29.8   -25.3   -22.6   -17.5   -8.3    -2.0    6.6     3.6     -3.5    -3.0    
#
1992    01      16.1    10.4    -3.3    -28.9   -27.8   -25.3   -23.4   -16.0   -9.0    -2.1    7.2     -0.5    -5.5    -1.9    
1992    02      17.0    13.2    -1.5    -29.9   -28.3   -25.4   -21.8   -17.1   -3.6    -1.0    9.4     4.7     2.2     -3.0    
1992    03      17.3    14.7    0.3     -28.9   -28.2   -26.0   -22.7   -18.3   -6.5    -0.9    3.8     -1.1    -5.9    -2.6    
1992    04      16.1    14.5    7.8     -25.0   -28.8   -26.2   -25.2   -21.7   -14.3   -4.8    4.5     2.6     1.9     -7.6    
1992    05      10.1    11.4    11.0    -4.2    -29.0   -27.5   -24.2   -23.5   -20.7   -15.9   -2.9    1.2     2.4     -5.1    
1992    06      4.2     6.3     11.5    6.6     -2.9    -26.8   -30.0   -29.6   -25.7   -21.4   -12.8   -3.2    -0.4    -4.3    
1992    07      5.6     9.2     9.0     7.9     6.0     -7.9    -28.6   -30.6   -27.6   -24.3   -16.3   -7.6    -2.5    -4.6    
1992    08      14.3    16.5    17.1    15.3    10.6    0.8     -11.0   -27.3   -31.3   -25.9   -15.6   -10.0   -4.7    -5.5    
1992    09      16.7    17.0    17.6    15.9    11.9    7.5     -0.2    -9.6    -25.6   -25.3   -15.9   -9.0    -6.6    -6.8    
1992    10      17.5    15.3    16.2    16.0    16.3    11.2    6.2     -0.5    -14.1   -23.9   -16.3   -9.6    -3.8    -2.2    
1992    11      21.6    18.9    19.4    18.9    17.0    14.1    11.0    7.4     1.7     -9.0    -15.7   -11.2   -5.8    -4.7    
1992    12      16.9    18.2    18.4    18.9    19.6    17.6    16.1    13.7    12.6    4.4     -10.3   -10.5   -6.7    -5.0    
#
1993    01      14.5    16.7    17.1    17.8    17.7    15.5    14.6    13.4    15.6    7.4     2.6     -2.4    -0.5    -4.5    
1993    02      13.8    17.6    21.4    20.8    19.0    16.4    14.7    14.8    15.3    8.6     3.2     -2.3    -3.4    -6.4    
1993    03      6.8     16.8    20.1    19.0    19.2    17.0    15.2    13.3    12.0    7.8     2.0     2.1     -1.1    -2.3    
1993    04      -12.6   -1.3    12.4    12.1    8.0     11.2    14.8    13.5    10.7    9.1     8.3     5.5     1.0     -2.9    
1993    05      -26.8   -23.1   -15.8   -5.2    5.7     10.8    13.3    12.0    13.4    11.8    10.0    8.8     3.8     0.8     
1993    06      -29.5   -30.3   -29.1   -22.6   -4.4    4.8     11.8    12.6    10.7    10.0    10.9    9.5     5.4     4.6     
1993    07      -30.8   -30.2   -31.6   -25.8   -18.7   -1.0    9.6     10.7    9.5     8.6     7.4     5.7     6.4     1.2     
1993    08      -32.0   -32.0   -31.6   -28.0   -17.6   -0.8    9.7     9.2     9.9     8.3     9.8     4.3     2.5     3.0     
1993    09      -34.0   -35.0   -32.6   -31.6   -19.5   -4.4    4.1     9.8     10.3    10.3    7.0     3.2     2.5     2.9     
1993    10      -33.1   -33.6   -34.0   -30.1   -25.3   -11.1   0.1     8.1     9.7     8.9     7.3     7.1     4.9     -1.4    
1993    11      -32.9   -36.2   -34.4   -31.1   -26.0   -20.5   -7.8    0.3     9.6     10.3    10.3    9.2     3.8     -1.4    
1993    12      -26.8   -35.7   -32.7   -30.0   -29.7   -24.0   -12.1   -0.6    6.3     8.3     9.2     6.7     3.2     0.3     
#
1994    01      -34.8   -38.5   -31.5   -31.5   -33.2   -25.1   -17.4   -3.0    4.3     8.4     11.0    5.1     0.3     -3.5    
1994    02      -34.9   -33.8   -31.3   -31.5   -30.1   -26.5   -16.5   -2.1    2.7     6.6     7.9     4.7     -0.8    -1.0    
1994    03      -35.1   -33.9   -33.4   -31.9   -31.6   -29.1   -19.0   -7.6    1.2     7.4     10.8    9.2     3.9     -1.1    
1994    04      -37.6   -36.2   -35.2   -33.2   -31.5   -29.8   -25.7   -16.6   -6.2    3.4     8.6     8.3     3.9     0.1     
1994    05      -21.8   -35.1   -36.4   -33.6   -32.6   -31.8   -29.5   -25.6   -18.1   -9.7    3.5     8.6     5.6     -0.7    
1994    06      5.7     -5.6    -26.2   -34.9   -34.1   -32.8   -31.0   -28.2   -24.6   -21.1   -10.5   -1.4    0.7     -0.8    
1994    07      8.5     5.1     -3.8    -29.3   -34.9   -33.8   -32.6   -30.3   -27.4   -24.8   -16.8   -7.2    -3.3    -5.1    
1994    08      11.5    11.1    7.2     -4.8    -26.3   -33.6   -33.3   -31.4   -29.3   -26.9   -18.5   -9.5    -5.7    -9.5    
1994    09      13.7    13.8    14.4    8.6     -5.7    -27.1   -31.6   -31.0   -29.6   -27.8   -19.7   -12.0   -6.6    -5.9    
1994    10      15.7    15.1    14.3    11.7    8.7     -0.9    -12.8   -23.6   -28.7   -28.0   -17.0   -9.6    -9.5    -11.3   
1994    11      18.4    18.5    17.8    16.0    14.3    10.9    5.6     -3.2    -14.8   -24.3   -17.3   -11.0   -9.5    -11.9   
1994    12      18.5    19.6    19.9    19.0    18.1    16.7    12.4    5.1     -0.3    -6.4    -14.1   -7.0    -6.9    -9.0    
#
1995    01      19.6    19.7    18.3    17.4    18.6    17.8    16.3    13.4    9.2     2.6     -2.6    -1.5    -2.8    -4.0    
1995    02      10.2    9.2     7.9     11.2    11.7    11.5    9.1     7.1     5.0     2.5     -0.1    -0.6    -1.4    -3.6    
1995    03      6.4     5.4     6.3     11.1    11.4    8.6     5.9     4.9     5.2     4.8     -0.3    -4.0    -4.0    -3.5    
1995    04      -3.5    4.9     10.7    15.2    14.7    11.0    7.5     6.1     5.9     5.8     2.6     -2.5    -4.0    -2.7    
1995    05      -23.8   -13.8   3.6     14.8    16.3    15.5    13.0    11.3    11.1    11.2    9.0     4.1     -1.3    -4.7    
1995    06      -28.5   -24.4   -12.7   10.2    15.6    15.1    13.5    13.0    13.0    12.0    7.8     3.5     -2.0    -8.6    
1995    07      -32.2   -29.2   -19.5   1.6     10.6    12.5    11.4    10.9    10.3    10.6    11.5    8.6     4.6     -0.2    
1995    08      -35.9   -31.3   -21.1   -2.8    5.7     7.2     7.8     8.5     9.1     9.9     10.0    8.7     7.2     2.8     
1995    09      -33.5   -28.9   -20.9   -6.6    -1.0    3.4     5.9     6.9     8.8     10.2    9.2     6.5     4.6     1.6     
1995    10      -30.8   -27.7   -21.6   -13.4   -11.1   -3.2    2.4     5.8     8.8     10.2    9.0     6.8     4.3     1.9     
1995    11      -27.8   -24.1   -19.5   -19.1   -18.3   -13.1   -2.9    4.6     8.0     9.7     7.5     4.7     3.5     -1.7    
1995    12      -18.1   -22.7   -20.8   -23.2   -22.6   -16.9   -5.4    3.8     8.1     9.8     8.0     5.8     3.2     0.2     
#
1996    01      -27.7   -27.3   -26.7   -26.1   -25.7   -18.3   -6.3    2.5     7.1     8.6     7.2     5.8     3.7     0.4     
1996    02      -30.7   -30.1   -27.9   -28.3   -29.1   -20.2   -6.9    3.3     7.3     8.7     8.3     6.5     3.9     2.9     
1996    03      -32.2   -29.6   -28.6   -32.1   -29.3   -23.9   -11.2   0.1     6.3     8.3     8.1     4.4     0.0     -4.3    
1996    04      -31.1   -31.1   -33.1   -32.8   -30.4   -27.7   -20.2   -8.5    2.7     8.9     9.8     6.2     2.7     0.3     
1996    05      -30.7   -34.5   -36.9   -33.3   -31.5   -30.7   -28.4   -21.9   -11.8   -1.0    8.8     7.1     1.7     -2.0    
1996    06      -1.6    -19.8   -36.0   -34.5   -33.6   -33.0   -31.7   -28.1   -21.9   -14.0   1.7     6.3     4.4     0.2     
1996    07      -1.6    -13.2   -31.8   -35.3   -33.8   -32.5   -31.5   -28.6   -24.7   -19.0   -4.7    1.9     1.1     -6.1    
1996    08      4.1     -0.7    -19.3   -35.9   -35.0   -34.6   -33.5   -30.3   -26.1   -19.9   -7.5    -2.4    -2.5    -5.9    
1996    09      9.6     9.6     2.3     -25.9   -35.1   -35.5   -33.4   -30.5   -26.3   -20.7   -8.3    -2.3    -3.9    -10.3   
1996    10      16.0    13.6    10.2    -4.2    -29.1   -34.9   -32.6   -29.9   -26.4   -22.3   -11.7   -3.2    -1.8    -6.2    
1996    11      22.8    21.9    19.9    4.1     -4.7    -28.4   -32.0   -29.4   -25.2   -20.3   -11.2   -7.2    -7.8    -8.2    
1996    12      18.6    20.2    20.8    17.9    8.2     -5.6    -23.4   -29.5   -25.0   -19.9   -9.6    -3.1    -3.4    -8.2    
#
1997    01      18.7    18.9    17.6    15.4    10.1    2.2     -10.5   -23.9   -23.5   -18.5   -8.7    -5.9    -6.2    -6.3    
1997    02      19.8    18.6    17.0    15.2    11.8    10.0    2.5     -13.3   -22.5   -18.3   -6.3    -0.5    0.4     -5.4    
1997    03      20.5    19.2    18.6    17.1    13.3    10.6    5.6     -3.9    -15.5   -19.2   -11.9   -8.7    -5.4    -3.9    
1997    04      20.6    19.9    19.4    18.0    17.1    15.1    12.2    9.5     4.3     -3.6    -9.5    -5.4    -5.4    -5.3    
1997    05      17.5    17.4    16.9    17.0    16.1    15.1    13.7    12.0    7.8     3.5     -3.2    -7.6    -10.6   -10.0   
1997    06      13.1    14.4    16.4    17.3    17.4    16.7    14.2    13.3    13.3    11.8    5.5     -2.4    -6.4    -8.1    
1997    07      1.8     6.6     9.2     12.5    14.9    14.1    12.3    12.6    13.6    13.7    11.9    9.0     5.1     -0.1    
1997    08      -4.9    2.4     7.3     11.7    12.7    11.4    11.5    13.3    13.4    13.7    10.5    9.0     6.3     2.3     
1997    09      -14.9   -1.2    7.8     11.4    9.3     9.7     9.6     11.2    11.4    12.2    10.7    9.5     6.9     5.1     
1997    10      -24.2   -15.6   -2.0    3.2     1.9     7.5     10.5    12.2    11.8    9.9     5.5     7.3     6.4     5.8     
1997    11      -24.5   -20.0   -10.1   -10.4   -9.4    1.5     9.2     12.4    13.0    12.2    6.0     6.3     4.9     2.7     
1997    12      -22.9   -16.5   -13.2   -20.0   -15.3   -4.9    8.4     11.4    11.8    6.8     4.8     3.3     -1.4    -3.4    
#
1998    01      -17.6   -15.4   -19.2   -23.5   -21.5   -5.0    8.9     13.8    10.4    8.0     2.8     2.0     -3.4    -2.2    
1998    02      -19.3   -21.7   -25.0   -26.7   -23.8   -5.7    8.9     12.8    11.5    10.3    6.8     3.9     0.0     1.0     
1998    03      -24.7   -27.4   -27.0   -31.0   -26.3   -12.7   5.0     10.6    10.2    8.2     6.4     2.9     -1.7    -1.9    
1998    04      -29.9   -29.4   -30.6   -30.3   -28.9   -25.3   -16.1   -3.4    6.5     10.3    11.7    9.6     5.2     3.4     
1998    05      -29.2   -31.8   -33.4   -30.3   -29.4   -28.0   -26.8   -22.6   -17.2   -6.0    9.9     6.8     1.8     -5.5    
1998    06      -2.2    -21.9   -34.2   -31.6   -30.7   -29.7   -28.6   -26.2   -22.9   -17.2   -1.6    3.0     -4.1    -10.4   
1998    07      4.7     -1.2    -19.5   -32.4   -30.7   -30.8   -29.9   -27.8   -25.9   -21.4   -6.4    0.8     -0.3    -8.2    
